HDG;PITCH;ROLL;ALT;EW_POS;NS_POS
120.25 ; 1.91 ; 0.42 ; 619.0604858398438 ; 22435.50390625 ; 12832.6142578125
120.25 ; 1.92 ; 0.42 ; 619.0816040039062 ; 22428.462890625 ; 12836.7861328125
120.26 ; 1.93 ; 0.42 ; 619.1034545898438 ; 22421.421875 ; 12840.8720703125
120.26 ; 1.94 ; 0.42 ; 619.127685546875 ; 22414.3828125 ; 12844.95703125
120.26 ; 1.95 ; 0.42 ; 619.1519165039062 ; 22407.4296875 ; 12849.12890625
120.26 ; 1.96 ; 0.42 ; 619.1768798828125 ; 22400.388671875 ; 12853.2138671875
120.28 ; 1.97 ; 0.42 ; 619.2042236328125 ; 22393.34765625 ; 12857.298828125
120.28 ; 1.98 ; 0.42 ; 619.2330932617188 ; 22386.30859375 ; 12861.4716796875
120.28 ; 1.99 ; 0.42 ; 619.2620239257812 ; 22379.353515625 ; 12865.556640625
120.29 ; 2.0 ; 0.43 ; 619.2932739257812 ; 22372.314453125 ; 12869.728515625
120.29 ; 2.01 ; 0.43 ; 619.3260498046875 ; 22365.2734375 ; 12873.8134765625
120.29 ; 2.02 ; 0.43 ; 619.3604125976562 ; 22358.232421875 ; 12877.8984375
120.29 ; 2.03 ; 0.45 ; 619.3963623046875 ; 22351.279296875 ; 12881.9833984375
120.31 ; 2.04 ; 0.45 ; 619.4338989257812 ; 22344.240234375 ; 12886.15625
120.31 ; 2.06 ; 0.45 ; 619.4713745117188 ; 22337.19921875 ; 12890.328125
120.31 ; 2.07 ; 0.46 ; 619.51123046875 ; 22330.158203125 ; 12894.4130859375
120.32 ; 2.08 ; 0.46 ; 619.5526123046875 ; 22323.205078125 ; 12898.5849609375
120.32 ; 2.09 ; 0.46 ; 619.5955810546875 ; 22316.1640625 ; 12902.669921875
120.32 ; 2.1 ; 0.46 ; 619.6400756835938 ; 22309.037109375 ; 12906.755859375
120.32 ; 2.11 ; 0.46 ; 619.6862182617188 ; 22301.998046875 ; 12910.927734375
120.34 ; 2.12 ; 0.46 ; 619.7338256835938 ; 22295.04296875 ; 12915.0126953125
120.34 ; 2.14 ; 0.48 ; 619.7830810546875 ; 22288.00390625 ; 12919.09765625
120.34 ; 2.15 ; 0.48 ; 619.8338623046875 ; 22281.05078125 ; 12923.26953125
120.35 ; 2.17 ; 0.48 ; 619.8861694335938 ; 22274.009765625 ; 12927.44140625
120.35 ; 2.18 ; 0.48 ; 619.9400634765625 ; 22267.056640625 ; 12931.52734375
120.35 ; 2.2 ; 0.48 ; 619.996337890625 ; 22260.015625 ; 12935.69921875
120.37 ; 2.21 ; 0.48 ; 620.0541381835938 ; 22253.0625 ; 12939.9580078125
120.37 ; 2.23 ; 0.48 ; 620.113525390625 ; 22246.109375 ; 12944.04296875
120.37 ; 2.24 ; 0.46 ; 620.1752319335938 ; 22239.068359375 ; 12948.21484375
120.39 ; 2.26 ; 0.46 ; 620.2384643554688 ; 22232.115234375 ; 12952.30078125
120.39 ; 2.27 ; 0.46 ; 620.3041381835938 ; 22225.162109375 ; 12956.47265625
120.39 ; 2.29 ; 0.46 ; 620.3712768554688 ; 22218.12109375 ; 12960.64453125
120.39 ; 2.31 ; 0.46 ; 620.4407958984375 ; 22211.16796875 ; 12964.7294921875
120.4 ; 2.33 ; 0.46 ; 620.5126953125 ; 22204.21484375 ; 12968.9013671875
120.4 ; 2.34 ; 0.46 ; 620.5869140625 ; 22197.173828125 ; 12973.07421875
120.4 ; 2.36 ; 0.46 ; 620.6634521484375 ; 22190.220703125 ; 12977.1591796875
120.42 ; 2.37 ; 0.46 ; 620.7423706054688 ; 22183.1796875 ; 12981.3310546875
120.42 ; 2.39 ; 0.46 ; 620.8228149414062 ; 22176.140625 ; 12985.5029296875
120.42 ; 2.41 ; 0.46 ; 620.9056396484375 ; 22169.1875 ; 12989.6748046875
120.43 ; 2.42 ; 0.46 ; 620.9923706054688 ; 22162.234375 ; 12993.8466796875
120.43 ; 2.44 ; 0.46 ; 621.079833984375 ; 22155.193359375 ; 12997.9326171875
120.43 ; 2.46 ; 0.46 ; 621.169677734375 ; 22148.240234375 ; 13002.1044921875
120.45 ; 2.48 ; 0.46 ; 621.2619018554688 ; 22141.19921875 ; 13006.2763671875
120.45 ; 2.49 ; 0.46 ; 621.3563842773438 ; 22134.24609375 ; 13010.361328125
120.45 ; 2.51 ; 0.46 ; 621.454833984375 ; 22127.29296875 ; 13014.533203125
120.46 ; 2.52 ; 0.46 ; 621.5540771484375 ; 22120.251953125 ; 13018.7060546875
120.46 ; 2.54 ; 0.46 ; 621.6555786132812 ; 22113.298828125 ; 13022.791015625
120.46 ; 2.55 ; 0.46 ; 621.759521484375 ; 22106.345703125 ; 13026.962890625
120.46 ; 2.57 ; 0.48 ; 621.86572265625 ; 22099.3046875 ; 13031.134765625
120.48 ; 2.58 ; 0.48 ; 621.974365234375 ; 22092.3515625 ; 13035.2197265625
120.48 ; 2.59 ; 0.48 ; 622.0852661132812 ; 22085.3984375 ; 13039.4794921875
120.48 ; 2.61 ; 0.5 ; 622.1985473632812 ; 22078.357421875 ; 13043.564453125
120.5 ; 2.63 ; 0.5 ; 622.3141479492188 ; 22071.404296875 ; 13047.736328125
120.5 ; 2.65 ; 0.5 ; 622.4313354492188 ; 22064.451171875 ; 13051.908203125
120.5 ; 2.66 ; 0.5 ; 622.5508422851562 ; 22057.32421875 ; 13055.9931640625
120.51 ; 2.68 ; 0.5 ; 622.6727294921875 ; 22050.369140625 ; 13060.1650390625
120.51 ; 2.69 ; 0.51 ; 622.7985229492188 ; 22043.416015625 ; 13064.337890625
120.51 ; 2.7 ; 0.51 ; 622.925048828125 ; 22036.376953125 ; 13068.4228515625
120.53 ; 2.72 ; 0.51 ; 623.053955078125 ; 22029.423828125 ; 13072.5947265625
120.53 ; 2.74 ; 0.51 ; 623.1851806640625 ; 22022.3828125 ; 13076.7666015625
120.53 ; 2.75 ; 0.51 ; 623.3187866210938 ; 22015.4296875 ; 13080.8515625
120.54 ; 2.77 ; 0.51 ; 623.4539184570312 ; 22008.4765625 ; 13085.0244140625
120.54 ; 2.79 ; 0.51 ; 623.5914306640625 ; 22001.435546875 ; 13089.1962890625
120.54 ; 2.81 ; 0.51 ; 623.7312622070312 ; 21994.482421875 ; 13093.3681640625
120.54 ; 2.82 ; 0.51 ; 623.8734741210938 ; 21987.529296875 ; 13097.5400390625
120.56 ; 2.84 ; 0.51 ; 624.0172119140625 ; 21980.48828125 ; 13101.625
120.56 ; 2.86 ; 0.51 ; 624.1648559570312 ; 21973.53515625 ; 13105.7978515625
120.56 ; 2.87 ; 0.51 ; 624.3132934570312 ; 21966.58203125 ; 13109.9697265625
120.57 ; 2.89 ; 0.51 ; 624.4656372070312 ; 21959.541015625 ; 13114.0546875
120.57 ; 2.9 ; 0.51 ; 624.6195068359375 ; 21952.587890625 ; 13118.2265625
120.57 ; 2.91 ; 0.53 ; 624.7757568359375 ; 21945.634765625 ; 13122.3984375
120.59 ; 2.93 ; 0.53 ; 624.934326171875 ; 21938.59375 ; 13126.4833984375
120.59 ; 2.94 ; 0.53 ; 625.094482421875 ; 21931.552734375 ; 13130.65625
120.59 ; 2.96 ; 0.53 ; 625.2570190429688 ; 21924.6875 ; 13134.7412109375
120.6 ; 2.98 ; 0.53 ; 625.4218139648438 ; 21917.646484375 ; 13138.9130859375
120.6 ; 2.99 ; 0.53 ; 625.5889892578125 ; 21910.693359375 ; 13143.0849609375
120.6 ; 3.0 ; 0.53 ; 625.7577514648438 ; 21903.740234375 ; 13147.169921875
120.62 ; 3.02 ; 0.54 ; 625.9288330078125 ; 21896.61328125 ; 13151.3427734375
120.62 ; 3.03 ; 0.54 ; 626.102294921875 ; 21889.658203125 ; 13155.5146484375
120.62 ; 3.05 ; 0.54 ; 626.278076171875 ; 21882.619140625 ; 13159.6865234375
120.64 ; 3.07 ; 0.54 ; 626.4553833007812 ; 21875.666015625 ; 13163.8583984375
120.64 ; 3.08 ; 0.54 ; 626.6350708007812 ; 21868.7109375 ; 13168.0302734375
120.64 ; 3.1 ; 0.54 ; 626.8163452148438 ; 21861.7578125 ; 13172.2021484375
120.65 ; 3.11 ; 0.56 ; 626.9998779296875 ; 21854.8046875 ; 13176.375
120.65 ; 3.12 ; 0.56 ; 627.1858520507812 ; 21847.8515625 ; 13180.546875
120.65 ; 3.14 ; 0.56 ; 627.3733520507812 ; 21840.8984375 ; 13184.71875
120.67 ; 3.15 ; 0.57 ; 627.5631713867188 ; 21833.9453125 ; 13188.8037109375
120.67 ; 3.16 ; 0.57 ; 627.75537109375 ; 21826.990234375 ; 13192.9755859375
120.68 ; 3.18 ; 0.59 ; 627.9490966796875 ; 21820.037109375 ; 13197.1484375
120.68 ; 3.2 ; 0.59 ; 628.1452026367188 ; 21813.171875 ; 13201.3203125
120.68 ; 3.21 ; 0.59 ; 628.3436279296875 ; 21806.21875 ; 13205.4921875
120.7 ; 3.23 ; 0.6 ; 628.5435791015625 ; 21799.263671875 ; 13209.7509765625
120.7 ; 3.24 ; 0.6 ; 628.7451782226562 ; 21792.310546875 ; 13213.9228515625
120.7 ; 3.25 ; 0.62 ; 628.9490356445312 ; 21785.357421875 ; 13218.095703125
120.71 ; 3.27 ; 0.62 ; 629.154541015625 ; 21778.404296875 ; 13222.267578125
120.71 ; 3.28 ; 0.62 ; 629.3623046875 ; 21771.36328125 ; 13226.439453125
120.73 ; 3.3 ; 0.64 ; 629.5716552734375 ; 21764.41015625 ; 13230.611328125
120.73 ; 3.31 ; 0.64 ; 629.7833862304688 ; 21757.45703125 ; 13234.783203125
120.73 ; 3.33 ; 0.64 ; 629.9966430664062 ; 21750.50390625 ; 13238.955078125
120.75 ; 3.34 ; 0.64 ; 630.2122802734375 ; 21743.55078125 ; 13243.1279296875
120.75 ; 3.35 ; 0.65 ; 630.429443359375 ; 21736.595703125 ; 13247.2998046875
120.75 ; 3.37 ; 0.65 ; 630.6489868164062 ; 21729.642578125 ; 13251.4716796875
120.76 ; 3.38 ; 0.65 ; 630.8700561523438 ; 21722.689453125 ; 13255.556640625
120.76 ; 3.4 ; 0.67 ; 631.093505859375 ; 21715.736328125 ; 13259.8154296875
120.78 ; 3.41 ; 0.67 ; 631.3192749023438 ; 21708.783203125 ; 13263.98828125
120.78 ; 3.42 ; 0.68 ; 631.5465698242188 ; 21701.830078125 ; 13268.16015625
120.79 ; 3.43 ; 0.68 ; 631.7755126953125 ; 21694.876953125 ; 13272.33203125
120.79 ; 3.45 ; 0.7 ; 632.0059814453125 ; 21687.921875 ; 13276.50390625
120.79 ; 3.46 ; 0.7 ; 632.23876953125 ; 21680.96875 ; 13280.67578125
120.81 ; 3.47 ; 0.71 ; 632.47314453125 ; 21674.015625 ; 13284.8486328125
120.81 ; 3.48 ; 0.71 ; 632.7090454101562 ; 21667.1484375 ; 13289.0205078125
120.82 ; 3.5 ; 0.71 ; 632.946533203125 ; 21660.1953125 ; 13293.1923828125
120.82 ; 3.52 ; 0.73 ; 633.1856079101562 ; 21653.15625 ; 13297.3642578125
120.84 ; 3.53 ; 0.73 ; 633.427001953125 ; 21646.201171875 ; 13301.5361328125
120.84 ; 3.54 ; 0.73 ; 633.6699829101562 ; 21639.248046875 ; 13305.7080078125
120.84 ; 3.56 ; 0.73 ; 633.9144897460938 ; 21632.3828125 ; 13309.880859375
120.85 ; 3.57 ; 0.73 ; 634.1605834960938 ; 21625.515625 ; 13314.052734375
120.85 ; 3.59 ; 0.73 ; 634.4089965820312 ; 21618.5625 ; 13318.1376953125
120.87 ; 3.6 ; 0.73 ; 634.6589965820312 ; 21611.6953125 ; 13322.396484375
120.87 ; 3.62 ; 0.73 ; 634.9105224609375 ; 21604.828125 ; 13326.568359375
120.87 ; 3.63 ; 0.73 ; 635.1644287109375 ; 21597.875 ; 13330.7412109375
120.89 ; 3.64 ; 0.75 ; 635.419921875 ; 21591.009765625 ; 13334.826171875
120.89 ; 3.65 ; 0.75 ; 635.6769409179688 ; 21584.056640625 ; 13339.0849609375
120.89 ; 3.66 ; 0.75 ; 635.936279296875 ; 21577.275390625 ; 13343.2568359375
120.9 ; 3.68 ; 0.73 ; 636.1956787109375 ; 21570.322265625 ; 13347.341796875
120.9 ; 3.69 ; 0.73 ; 636.4581909179688 ; 21563.45703125 ; 13351.5146484375
120.9 ; 3.71 ; 0.71 ; 636.7222290039062 ; 21556.501953125 ; 13355.7734375
120.9 ; 3.72 ; 0.71 ; 636.9878540039062 ; 21549.72265625 ; 13359.8583984375
120.9 ; 3.73 ; 0.7 ; 637.2550048828125 ; 21542.76953125 ; 13364.0302734375
120.92 ; 3.74 ; 0.68 ; 637.5237426757812 ; 21535.81640625 ; 13368.2021484375
120.92 ; 3.75 ; 0.68 ; 637.7940673828125 ; 21528.94921875 ; 13372.3740234375
120.92 ; 3.76 ; 0.67 ; 638.0667114257812 ; 21522.083984375 ; 13376.546875
120.92 ; 3.77 ; 0.65 ; 638.3409423828125 ; 21515.216796875 ; 13380.71875
120.93 ; 3.79 ; 0.64 ; 638.6151123046875 ; 21508.263671875 ; 13384.8037109375
120.93 ; 3.8 ; 0.64 ; 638.8916625976562 ; 21501.396484375 ; 13388.9755859375
120.93 ; 3.81 ; 0.62 ; 639.1697998046875 ; 21494.53125 ; 13393.234375
120.93 ; 3.82 ; 0.6 ; 639.449462890625 ; 21487.6640625 ; 13397.3203125
120.93 ; 3.83 ; 0.59 ; 639.730712890625 ; 21480.7109375 ; 13401.4921875
120.93 ; 3.84 ; 0.57 ; 640.0135498046875 ; 21473.84375 ; 13405.5771484375
120.93 ; 3.85 ; 0.56 ; 640.2963256835938 ; 21466.9765625 ; 13409.8359375
120.95 ; 3.87 ; 0.53 ; 640.5814819335938 ; 21460.0234375 ; 13414.0078125
120.95 ; 3.88 ; 0.51 ; 640.8682250976562 ; 21453.158203125 ; 13418.09375
120.95 ; 3.89 ; 0.5 ; 641.1549072265625 ; 21446.291015625 ; 13422.265625
120.95 ; 3.91 ; 0.46 ; 641.4439697265625 ; 21439.423828125 ; 13426.5244140625
120.95 ; 3.92 ; 0.45 ; 641.7345581054688 ; 21432.470703125 ; 13430.6962890625
120.95 ; 3.93 ; 0.42 ; 642.0267944335938 ; 21425.603515625 ; 13434.78125
120.95 ; 3.94 ; 0.4 ; 642.3204956054688 ; 21418.73828125 ; 13438.953125
120.95 ; 3.95 ; 0.39 ; 642.6157836914062 ; 21411.78515625 ; 13443.1259765625
120.95 ; 3.96 ; 0.37 ; 642.9126586914062 ; 21405.00390625 ; 13447.2109375
120.95 ; 3.97 ; 0.35 ; 643.2111206054688 ; 21398.05078125 ; 13451.3828125
120.95 ; 3.98 ; 0.32 ; 643.509521484375 ; 21391.271484375 ; 13455.4677734375
120.95 ; 3.99 ; 0.31 ; 643.810302734375 ; 21384.318359375 ; 13459.6396484375
120.95 ; 4.0 ; 0.29 ; 644.111083984375 ; 21377.5390625 ; 13463.8125
120.95 ; 4.01 ; 0.26 ; 644.4141845703125 ; 21370.5859375 ; 13467.8974609375
120.95 ; 4.02 ; 0.25 ; 644.7173461914062 ; 21363.806640625 ; 13471.982421875
120.95 ; 4.03 ; 0.23 ; 645.0227661132812 ; 21356.8515625 ; 13476.0673828125
120.95 ; 4.04 ; 0.2 ; 645.3282470703125 ; 21349.986328125 ; 13480.326171875
120.95 ; 4.05 ; 0.18 ; 645.6360473632812 ; 21343.20703125 ; 13484.412109375
120.95 ; 4.06 ; 0.17 ; 645.94384765625 ; 21336.251953125 ; 13488.4970703125
120.95 ; 4.07 ; 0.14 ; 646.2539672851562 ; 21329.47265625 ; 13492.755859375
120.95 ; 4.08 ; 0.12 ; 646.565673828125 ; 21322.607421875 ; 13496.8408203125
120.95 ; 4.09 ; 0.1 ; 646.8773803710938 ; 21315.826171875 ; 13501.0126953125
120.95 ; 4.1 ; 0.07 ; 647.1914672851562 ; 21308.9609375 ; 13505.09765625
120.95 ; 4.11 ; 0.06 ; 647.5054931640625 ; 21302.181640625 ; 13509.357421875
120.95 ; 4.12 ; 0.04 ; 647.8218994140625 ; 21295.228515625 ; 13513.4423828125
120.95 ; 4.13 ; 0.03 ; 648.1383056640625 ; 21288.447265625 ; 13517.6142578125
120.95 ; 4.14 ; 0.0 ; 648.45703125 ; 21281.58203125 ; 13521.7861328125
120.93 ; 4.15 ; 0.0 ; 648.7758178710938 ; 21274.802734375 ; 13525.9580078125
120.93 ; 4.16 ; 0.01 ; 649.0953369140625 ; 21268.021484375 ; 13530.130859375
120.93 ; 4.18 ; 0.03 ; 649.4171752929688 ; 21261.15625 ; 13534.2158203125
120.93 ; 4.19 ; 0.07 ; 649.7390747070312 ; 21254.376953125 ; 13538.474609375
120.92 ; 4.2 ; 0.12 ; 650.063232421875 ; 21247.421875 ; 13542.5595703125
120.92 ; 4.21 ; 0.17 ; 650.387451171875 ; 21240.642578125 ; 13546.7314453125
120.92 ; 4.22 ; 0.23 ; 650.7140502929688 ; 21233.86328125 ; 13550.8173828125
120.92 ; 4.23 ; 0.29 ; 651.0421142578125 ; 21226.99609375 ; 13554.9892578125
120.92 ; 4.24 ; 0.34 ; 651.3702392578125 ; 21220.216796875 ; 13559.07421875
120.9 ; 4.25 ; 0.39 ; 651.7007446289062 ; 21213.4375 ; 13563.24609375
120.9 ; 4.26 ; 0.42 ; 652.0311889648438 ; 21206.572265625 ; 13567.3310546875
120.9 ; 4.27 ; 0.45 ; 652.3624267578125 ; 21199.791015625 ; 13571.5029296875
120.9 ; 4.28 ; 0.46 ; 652.6959838867188 ; 21193.01171875 ; 13575.501953125
120.9 ; 4.29 ; 0.48 ; 653.0296020507812 ; 21186.146484375 ; 13579.673828125
120.92 ; 4.29 ; 0.48 ; 653.3655395507812 ; 21179.365234375 ; 13583.845703125
120.92 ; 4.3 ; 0.46 ; 653.7014770507812 ; 21172.5859375 ; 13587.9306640625
120.92 ; 4.31 ; 0.46 ; 654.0381469726562 ; 21165.806640625 ; 13592.1025390625
120.92 ; 4.32 ; 0.45 ; 654.3756713867188 ; 21158.939453125 ; 13596.1884765625
120.92 ; 4.32 ; 0.45 ; 654.7139282226562 ; 21152.16015625 ; 13600.3603515625
120.92 ; 4.33 ; 0.43 ; 655.052978515625 ; 21145.380859375 ; 13604.4453125
120.92 ; 4.33 ; 0.42 ; 655.3943481445312 ; 21138.515625 ; 13608.6171875
120.92 ; 4.34 ; 0.4 ; 655.7357788085938 ; 21131.734375 ; 13612.615234375
120.92 ; 4.35 ; 0.39 ; 656.0779418945312 ; 21124.955078125 ; 13616.787109375
120.93 ; 4.36 ; 0.39 ; 656.4208984375 ; 21118.08984375 ; 13620.873046875
120.93 ; 4.37 ; 0.37 ; 656.7646484375 ; 21111.30859375 ; 13625.044921875
120.93 ; 4.37 ; 0.37 ; 657.1091918945312 ; 21104.529296875 ; 13629.1298828125
120.93 ; 4.38 ; 0.35 ; 657.4544677734375 ; 21097.6640625 ; 13633.3017578125
120.93 ; 4.39 ; 0.35 ; 657.800537109375 ; 21090.970703125 ; 13637.38671875
120.93 ; 4.4 ; 0.34 ; 658.1473999023438 ; 21084.19140625 ; 13641.47265625
120.93 ; 4.41 ; 0.32 ; 658.4950561523438 ; 21077.412109375 ; 13645.5576171875
120.93 ; 4.42 ; 0.31 ; 658.843505859375 ; 21070.544921875 ; 13649.642578125
120.93 ; 4.43 ; 0.29 ; 659.1926879882812 ; 21063.765625 ; 13653.7275390625
120.93 ; 4.44 ; 0.28 ; 659.542724609375 ; 21056.986328125 ; 13657.8125
120.93 ; 4.45 ; 0.25 ; 659.8934936523438 ; 21050.29296875 ; 13661.8984375
120.93 ; 4.46 ; 0.23 ; 660.2450561523438 ; 21043.513671875 ; 13665.896484375
120.93 ; 4.46 ; 0.21 ; 660.5973510742188 ; 21036.734375 ; 13670.068359375
120.93 ; 4.47 ; 0.2 ; 660.9505004882812 ; 21029.8671875 ; 13674.06640625
120.93 ; 4.47 ; 0.18 ; 661.3059692382812 ; 21023.087890625 ; 13678.23828125
120.93 ; 4.48 ; 0.17 ; 661.661376953125 ; 21016.39453125 ; 13682.236328125
120.93 ; 4.48 ; 0.17 ; 662.016845703125 ; 21009.615234375 ; 13686.4091796875
120.93 ; 4.49 ; 0.15 ; 662.3746948242188 ; 21002.8359375 ; 13690.494140625
120.93 ; 4.5 ; 0.14 ; 662.731689453125 ; 20996.056640625 ; 13694.5791015625
120.93 ; 4.5 ; 0.1 ; 663.0894775390625 ; 20989.27734375 ; 13698.6640625
120.93 ; 4.51 ; 0.09 ; 663.4473266601562 ; 20982.41015625 ; 13702.7490234375
120.93 ; 4.51 ; 0.07 ; 663.8074340820312 ; 20975.630859375 ; 13706.8349609375
120.93 ; 4.52 ; 0.06 ; 664.1668090820312 ; 20968.9375 ; 13710.919921875
120.93 ; 4.53 ; 0.04 ; 664.5269775390625 ; 20962.158203125 ; 13715.0048828125
120.93 ; 4.53 ; 0.03 ; 664.8870849609375 ; 20955.37890625 ; 13719.08984375
120.93 ; 4.54 ; 0.01 ; 665.248046875 ; 20948.599609375 ; 13723.1748046875
120.92 ; 4.54 ; 0.0 ; 665.6097412109375 ; 20941.8203125 ; 13727.3466796875
120.92 ; 4.54 ; -0.02 ; 665.9722290039062 ; 20935.126953125 ; 13731.4326171875
120.92 ; 4.55 ; -0.04 ; 666.334716796875 ; 20928.34765625 ; 13735.4306640625
120.92 ; 4.55 ; -0.05 ; 666.697998046875 ; 20921.654296875 ; 13739.515625
120.92 ; 4.55 ; -0.05 ; 667.061279296875 ; 20914.875 ; 13743.513671875
120.92 ; 4.56 ; -0.07 ; 667.42529296875 ; 20908.095703125 ; 13747.5986328125
120.92 ; 4.56 ; -0.08 ; 667.7893676757812 ; 20901.490234375 ; 13751.6845703125
120.92 ; 4.56 ; -0.08 ; 668.1534423828125 ; 20894.7109375 ; 13755.76953125
120.9 ; 4.57 ; -0.1 ; 668.5174560546875 ; 20888.017578125 ; 13759.8544921875
120.9 ; 4.57 ; -0.11 ; 668.88232421875 ; 20881.23828125 ; 13763.939453125
120.9 ; 4.57 ; -0.13 ; 669.2471313476562 ; 20874.544921875 ; 13768.0244140625
120.9 ; 4.58 ; -0.15 ; 669.6119995117188 ; 20867.8515625 ; 13772.109375
120.9 ; 4.58 ; -0.16 ; 669.976806640625 ; 20861.16015625 ; 13776.1953125
120.89 ; 4.58 ; -0.16 ; 670.3424682617188 ; 20854.380859375 ; 13780.2802734375
120.89 ; 4.58 ; -0.18 ; 670.7080688476562 ; 20847.599609375 ; 13784.365234375
120.89 ; 4.58 ; -0.19 ; 671.0736694335938 ; 20840.994140625 ; 13788.4501953125
120.89 ; 4.59 ; -0.21 ; 671.4392700195312 ; 20834.21484375 ; 13792.53515625
120.89 ; 4.59 ; -0.22 ; 671.804931640625 ; 20827.5234375 ; 13796.5341796875
120.87 ; 4.59 ; -0.24 ; 672.1705322265625 ; 20820.7421875 ; 13800.619140625
120.87 ; 4.59 ; -0.25 ; 672.5361328125 ; 20814.13671875 ; 13804.7041015625
120.87 ; 4.59 ; -0.27 ; 672.9017333984375 ; 20807.357421875 ; 13808.7890625
120.87 ; 4.59 ; -0.29 ; 673.2673950195312 ; 20800.6640625 ; 13812.8740234375
120.85 ; 4.6 ; -0.3 ; 673.6329956054688 ; 20793.884765625 ; 13816.958984375
120.85 ; 4.6 ; -0.32 ; 673.9985961914062 ; 20787.279296875 ; 13820.9580078125
120.85 ; 4.6 ; -0.33 ; 674.3641967773438 ; 20780.5859375 ; 13824.9560546875
120.84 ; 4.6 ; -0.35 ; 674.7298583984375 ; 20773.89453125 ; 13829.041015625
120.84 ; 4.6 ; -0.36 ; 675.095458984375 ; 20767.115234375 ; 13833.1259765625
120.84 ; 4.6 ; -0.38 ; 675.45947265625 ; 20760.509765625 ; 13837.2109375
120.84 ; 4.6 ; -0.4 ; 675.8243408203125 ; 20753.81640625 ; 13841.2099609375
120.82 ; 4.6 ; -0.41 ; 676.1891479492188 ; 20747.123046875 ; 13845.2080078125
120.82 ; 4.6 ; -0.43 ; 676.5524291992188 ; 20740.34375 ; 13849.29296875
120.82 ; 4.6 ; -0.44 ; 676.91650390625 ; 20733.73828125 ; 13853.291015625
120.81 ; 4.6 ; -0.46 ; 677.2805786132812 ; 20727.044921875 ; 13857.3759765625
120.81 ; 4.6 ; -0.47 ; 677.6445922851562 ; 20720.353515625 ; 13861.4609375
120.81 ; 4.6 ; -0.49 ; 678.007080078125 ; 20713.572265625 ; 13865.4599609375
120.79 ; 4.6 ; -0.5 ; 678.370361328125 ; 20706.966796875 ; 13869.4580078125
120.79 ; 4.6 ; -0.54 ; 678.7320556640625 ; 20700.275390625 ; 13873.54296875
120.78 ; 4.59 ; -0.55 ; 679.0945434570312 ; 20693.58203125 ; 13877.541015625
120.78 ; 4.59 ; -0.57 ; 679.45703125 ; 20686.802734375 ; 13881.6259765625
120.78 ; 4.59 ; -0.58 ; 679.8179931640625 ; 20680.197265625 ; 13885.7119140625
120.76 ; 4.59 ; -0.6 ; 680.1781005859375 ; 20673.50390625 ; 13889.7099609375
120.76 ; 4.59 ; -0.61 ; 680.5390625 ; 20666.810546875 ; 13893.794921875
120.75 ; 4.58 ; -0.63 ; 680.8999633789062 ; 20660.03125 ; 13897.79296875
120.75 ; 4.58 ; -0.65 ; 681.2593383789062 ; 20653.42578125 ; 13901.8779296875
120.75 ; 4.58 ; -0.66 ; 681.617919921875 ; 20646.732421875 ; 13905.8759765625
120.73 ; 4.58 ; -0.68 ; 681.977294921875 ; 20640.041015625 ; 13909.875
120.73 ; 4.58 ; -0.71 ; 682.3350830078125 ; 20633.34765625 ; 13913.873046875
120.71 ; 4.58 ; -0.72 ; 682.692138671875 ; 20626.7421875 ; 13917.9580078125
120.71 ; 4.57 ; -0.74 ; 683.0499267578125 ; 20620.048828125 ; 13921.869140625
120.7 ; 4.57 ; -0.75 ; 683.4061889648438 ; 20613.443359375 ; 13925.8671875
120.7 ; 4.57 ; -0.77 ; 683.7616577148438 ; 20606.751953125 ; 13929.8662109375
120.68 ; 4.56 ; -0.79 ; 684.1178588867188 ; 20600.14453125 ; 13933.8642578125
120.68 ; 4.56 ; -0.8 ; 684.4725341796875 ; 20593.453125 ; 13937.94921875
120.67 ; 4.56 ; -0.82 ; 684.8264770507812 ; 20586.759765625 ; 13941.947265625
120.67 ; 4.55 ; -0.83 ; 685.1795654296875 ; 20580.06640625 ; 13945.8583984375
120.65 ; 4.55 ; -0.85 ; 685.5319213867188 ; 20573.4609375 ; 13949.943359375
120.65 ; 4.55 ; -0.85 ; 685.885009765625 ; 20566.76953125 ; 13953.9423828125
120.64 ; 4.54 ; -0.86 ; 686.236572265625 ; 20560.076171875 ; 13957.9404296875
120.62 ; 4.54 ; -0.88 ; 686.5873413085938 ; 20553.3828125 ; 13961.9384765625
120.62 ; 4.54 ; -0.88 ; 686.9373168945312 ; 20546.77734375 ; 13966.0234375
120.6 ; 4.53 ; -0.9 ; 687.2865600585938 ; 20540.0859375 ; 13969.9345703125
120.6 ; 4.53 ; -0.9 ; 687.6349487304688 ; 20533.392578125 ; 13973.93359375
120.59 ; 4.52 ; -0.91 ; 687.9841918945312 ; 20526.69921875 ; 13978.0185546875
120.59 ; 4.52 ; -0.93 ; 688.3310546875 ; 20520.09375 ; 13982.0166015625
120.57 ; 4.52 ; -0.94 ; 688.6771240234375 ; 20513.400390625 ; 13986.0146484375
120.56 ; 4.52 ; -0.96 ; 689.0224609375 ; 20506.708984375 ; 13990.0126953125
120.56 ; 4.52 ; -0.97 ; 689.366943359375 ; 20500.103515625 ; 13993.923828125
120.54 ; 4.51 ; -0.99 ; 689.7122802734375 ; 20493.41015625 ; 13997.9228515625
